link_loja,link_imagem,image_name_new,description,preco_original,moeda,price_int_brl,store,pais,Continente,status,filesize_kb,width,height,pHash
https://boutique.louvre.fr/en/product/32803-box-of-mint-flavor-sweets-barbalouvre-barbazoo.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspX4hAoeOryLx,https://boutique.louvre.fr/files/products/32803/356711-355c72af-l/products-356711.jpg,e6989b666c9926cc.jpg,Box of mint sweets - Barbazoo,3.95,Euro,25.36,Louvre Store,França,Europa,baixado,14.09,512.0,512.0,e6989b666c9926cc
https://boutique.louvre.fr/en/product/31260-barbalouvre-barbotine-11-cm-round-bowl.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspX4hAoeOryLx,https://boutique.louvre.fr/files/products/31260/342301-842922a5-l/products-342301.jpg,e5cc9a3339cc6433.jpg,BarbaLouvre - Barbotine 11 cm round bowl,6.0,Euro,38.52,Louvre Store,França,Europa,baixado,14.93,512.0,512.0,e5cc9a3339cc6433
https://boutique.louvre.fr/en/product/31259-barbalouvre-barbalala-11-cm-round-bowl.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspX4hAoeOryLx,https://boutique.louvre.fr/files/products/31259/342300-dfec20eb-l/products-342300.jpg,b119cee6393964cc.jpg,BarbaLouvre - Barbalala 11 cm round bowl,6.0,Euro,38.52,Louvre Store,França,Europa,baixado,15.42,512.0,512.0,b119cee6393964cc
https://boutique.louvre.fr/en/product/31258-barbalouvre-barbabelle-11-cm-round-bowl.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspX4hAoeOryLx,https://boutique.louvre.fr/files/products/31258/342299-cbf45884-l/products-342299.jpg,e4999b6678996163.jpg,BarbaLouvre - Barbabelle round bowl,6.0,Euro,38.52,Louvre Store,França,Europa,baixado,17.3,512.0,512.0,e4999b6678996163
https://boutique.louvre.fr/en/product/23164-barbalouvre-round-pocket-mirror-barbabelle.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspX4hAoeOryLx,https://boutique.louvre.fr/files/products/23164/342302-0f918ff9-l/products-342302.jpg,e69b996664996392.jpg,BarbaLouvre - Pocket mirror,3.95,Euro,25.36,Louvre Store,França,Europa,baixado,14.63,512.0,512.0,e69b996664996392
https://boutique.louvre.fr/en/product/33073-box-of-mint-flavoured-sweets-barbalouvre-barbalala.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspX4hAoeOryLx,https://boutique.louvre.fr/files/products/33073/342544-039035cf-l/products-342544.jpg,b499cb643c3326ce.jpg,Box of mint sweets - Barbalala,3.95,Euro,25.36,Louvre Store,França,Europa,baixado,18.11,512.0,512.0,b499cb643c3326ce
https://boutique.louvre.fr/en/product/32802-box-of-mint-flavour-sweets-barbalouvre-barbibul.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspX4hAoeOryLx,https://boutique.louvre.fr/files/products/32802/356708-59efd404-l/products-356708.jpg,e58c9a33698e6599.jpg,Box of mint sweets - Barbibul,3.95,Euro,25.36,Louvre Store,França,Europa,baixado,18.63,512.0,512.0,e58c9a33698e6599
https://boutique.louvre.fr/en/product/20443-mug-leonardo-da-vinci-mona-pop.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/20443/345423-f76c5277-l/mona-pop-mug.jpg,b4c8cf3793186c65.jpg,Mug Mona Pop,12.95,Euro,83.15,Louvre Store,França,Europa,baixado,14.43,512.0,512.0,b4c8cf3793186c65
https://boutique.louvre.fr/en/product/11690-pyramid-mug.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/11690/327207-f0ffbc8f-l/pyramid-mug.jpg,e51a90dc9f63981e.jpg,Pyramid mug,12.95,Euro,83.15,Louvre Store,França,Europa,baixado,16.21,512.0,512.0,e51a90dc9f63981e
https://boutique.louvre.fr/en/product/30874-mug-delacroix-liberty-leading-the-people-white.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/30874/342872-948a499f-l/products-342872.jpg,b099cde4ce33193c.jpg,Mug Delacroix Liberty - White,12.95,Euro,83.15,Louvre Store,França,Europa,baixado,15.96,512.0,512.0,b099cde4ce33193c
https://boutique.louvre.fr/en/product/37020-mug-les-choses-meret-oppenheim-squirrel.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/37020/344833-cc45ab9f-l/products-344833.jpg,e996966969964696.jpg,Mug Les choses - Squirrel,6.0,Euro,38.52,Louvre Store,França,Europa,baixado,16.13,512.0,512.0,e996966969964696
https://boutique.louvre.fr/en/product/38238-tray-the-writings-of-the-louvre-by-m-paris-the-agent.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/38238/347162-8401bcd5-l/products-347162.jpg,b231cce6c998e365.jpg,Tray The Writings of the Louvre - The Agent,8.9,Euro,57.14,Louvre Store,França,Europa,baixado,22.53,512.0,512.0,b231cce6c998e365
https://boutique.louvre.fr/en/product/38237-mug-the-writings-of-the-louvre-by-m-paris.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/38237/346205-50eb40df-l/products-346205.jpg,dae1a51e5ae11c5a.jpg,Mug The Writings of the Louvre,4.9,Euro,31.46,Louvre Store,França,Europa,baixado,23.05,512.0,512.0,dae1a51e5ae11c5a
https://boutique.louvre.fr/en/product/14617-coaster-sarcophagus-pattern.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/14617/330187-cccdd366-l/products-330187.jpg,c9b636c98d66d14c.jpg,Coaster - Sarcophagus pattern,8.0,Euro,51.37,Louvre Store,França,Europa,baixado,42.78,512.0,512.0,c9b636c98d66d14c
https://boutique.louvre.fr/en/product/14616-coaster-goddess.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/14616/330186-975c59af-l/products-330186.jpg,d1912f334e6e986c.jpg,Coaster - Goddess,8.0,Euro,51.37,Louvre Store,França,Europa,baixado,38.57,512.0,508.0,d1912f334e6e986c
,https://boutique.louvre.fr/files/products/14615/330185-79ac2b3c-xl/products-330185.jpg,d0913f866a6be31c.jpg,,8.0,Euro,51.37,Louvre Store,França,Europa,baixado,66.06,728.0,726.0,d0913f866a6be31c
https://boutique.louvre.fr/en/product/14613-coaster-eye.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/14613/330181-935bb113-l/products-330181.jpg,d1d02e843b6b4d6b.jpg,Coaster - Eye,8.0,Euro,51.37,Louvre Store,França,Europa,baixado,38.81,508.0,512.0,d1d02e843b6b4d6b
https://boutique.louvre.fr/en/product/14614-coaster-god.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/14614/330183-1dfa6080-l/products-330183.jpg,94c46f9b4b29316b.jpg,Coaster - God,8.0,Euro,51.37,Louvre Store,França,Europa,baixado,37.24,508.0,512.0,94c46f9b4b29316b
https://boutique.louvre.fr/en/product/34231-cushion-cover-nebanum-45-45-cm-pansu.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/34231/343867-52017e34-l/products-343867.jpg,bec1c436916ae53a.jpg,Cushion cover Nebanum,67.0,Euro,430.19,Louvre Store,França,Europa,baixado,59.17,512.0,512.0,bec1c436916ae53a
https://boutique.louvre.fr/en/product/9417-hieroglyphs-tea-cup-saucer.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/9417/325249-dd47f7a1-l/products-325249.jpg,fae2a50fd0381bc3.jpg,Hieroglyphs Tea cup & saucer,330.0,Euro,2118.83,Louvre Store,França,Europa,baixado,42.03,512.0,512.0,fae2a50fd0381bc3
https://boutique.louvre.fr/en/product/13902-box-of-2-sarcophagus-cups.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/13902/352349-f9595a6e-l/products-352349.jpg,eb48949737b4684b.jpg,Box of 2 sarcophagus cups,29.95,Euro,192.3,Louvre Store,França,Europa,baixado,30.25,512.0,512.0,eb48949737b4684b
https://boutique.louvre.fr/en/product/13903-box-of-4-sarcophagus-cups.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/13903/330202-0388a7d3-l/products-330202.jpg,b996c538c669c669.jpg,Box of 4 sarcophagus cups,45.0,Euro,288.93,Louvre Store,França,Europa,baixado,31.12,512.0,512.0,b996c538c669c669
https://boutique.louvre.fr/en/product/23416-souvenir-medal-musee-du-louvre-victory-of-samothrace-monnaie-de-paris.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/23416/335507-ce9f8c30-l/products-335507.jpg,b893c56c6a990de6.jpg,Medal Victory of Samothrace,3.0,Euro,19.26,Louvre Store,França,Europa,baixado,31.54,512.0,512.0,b893c56c6a990de6
https://boutique.louvre.fr/en/product/14514-souvenir-medal-musee-du-louvre-venus-de-milo-monnaie-de-paris.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/14514/335506-157900c4-l/souvenir-medal-musee-du-louvre.jpg,b8c0c53b6a9c3dc3.jpg,Medal Venus de Milo,3.0,Euro,19.26,Louvre Store,França,Europa,baixado,29.62,512.0,512.0,b8c0c53b6a9c3dc3
https://boutique.louvre.fr/en/product/23415-souvenir-medal-musee-du-louvre-mona-lisa-monnaie-de-paris.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/23415/335505-d29fe313-l/products-335505.jpg,b94a84a57b5ab8a5.jpg,Medal Mona Lisa,3.0,Euro,19.26,Louvre Store,França,Europa,baixado,29.78,512.0,512.0,b94a84a57b5ab8a5
https://boutique.louvre.fr/en/product/39448-isothermal-bottle-and-cover-brueghel-ruoppolo-still-life-with-fruit-and-flowers-1680-1685.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/39448/346507-687f8607-l/products-346507.jpg,e7989acac9246d63.jpg,Isothermal bottle and cover Still life with fruit and flowers,18.95,Euro,121.67,Louvre Store,França,Europa,baixado,24.47,512.0,512.0,e7989acac9246d63
https://boutique.louvre.fr/en/product/2798-6-cork-coasters-louvre-museum.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/2798/321973-7af9a150-l/6-cork-coasters-louvre-museum.jpg,bc48e5d1d61e86e1.jpg,6 coasters Louvre Museum,9.95,Euro,63.89,Louvre Store,França,Europa,baixado,44.12,512.0,512.0,bc48e5d1d61e86e1
https://boutique.louvre.fr/en/product/17033-christmas-ornament-royal-tapestry.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/17033/332588-5c9a8224-l/products-332588.jpg,e79a9a6121b66999.jpg,Christmas ornament Royal Tapestry,7.95,Euro,51.04,Louvre Store,França,Europa,baixado,17.79,512.0,512.0,e79a9a6121b66999
https://boutique.louvre.fr/en/product/17032-christmas-ornament-the-seven-joys-of-the-virgin.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/17032/332587-d345650c-l/products-332587.jpg,e59a9a6949a6659a.jpg,Christmas ornament,7.95,Euro,51.04,Louvre Store,França,Europa,baixado,18.27,512.0,512.0,e59a9a6949a6659a
https://boutique.louvre.fr/en/product/17031-michel-dorigny-christmas-ornament.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/17031/332586-1e3958e4-l/products-332586.jpg,e59a9a6169966798.jpg,Michel Dorigny Christmas ornament,7.95,Euro,51.04,Louvre Store,França,Europa,baixado,16.34,512.0,512.0,e59a9a6169966798
https://boutique.louvre.fr/en/product/17030-christmas-ornament-hans-memling.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/17030/332606-92cb2eef-l/products-332606.jpg,e79a98619a64399e.jpg,Christmas ornament,7.95,Euro,51.04,Louvre Store,França,Europa,baixado,16.55,512.0,479.0,e79a98619a64399e
https://boutique.louvre.fr/en/product/17029-angel-christmas-ornament-fra-angelico.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/17029/332585-a63d62a5-l/products-332585.jpg,e59a9a61c9c66599.jpg,Angel Christmas ornament,7.95,Euro,51.04,Louvre Store,França,Europa,baixado,17.44,512.0,512.0,e59a9a61c9c66599
https://boutique.louvre.fr/en/product/17028-delacroix-christmas-ornament.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/17028/332584-fe1dc714-l/products-332584.jpg,e59a9a6599b2318e.jpg,Delacroix Christmas ornament,7.95,Euro,51.04,Louvre Store,França,Europa,baixado,16.88,512.0,512.0,e59a9a6599b2318e
https://boutique.louvre.fr/en/product/19443-deckchair-frame-without-cover.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/19443/335392-0fab2df5-l/chassis-transat-corbineau.jpg,b0319b4de7c6cc38.jpg,Deckchair frame without cover,60.0,Euro,385.24,Louvre Store,França,Europa,baixado,22.38,512.0,512.0,b0319b4de7c6cc38
https://boutique.louvre.fr/en/product/13542-leonardo-da-vinci-figurine.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/13542/329184-ed6d7d76-l/glow-in-the-dark-leonardo.jpg,acc3953cd39c9398.jpg,Leonardo Da Vinci Figurine,44.5,Euro,285.72,Louvre Store,França,Europa,baixado,19.74,512.0,512.0,acc3953cd39c9398
https://boutique.louvre.fr/en/product/37226-ceramic-dish-flower-red-turquoise-30cm-la-maison-ottomane.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/37226/345349-266b09a9-l/products-345349.jpg,fa658199c7c29e19.jpg,Dish Star Red / turquoise,220.0,Euro,1412.55,Louvre Store,França,Europa,baixado,74.07,512.0,512.0,fa658199c7c29e19
https://boutique.louvre.fr/en/product/38489-trivet-iznik-in-terracotta.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/38489/347165-e669f3d8-l/trivet-iznik-in-terracotta.jpg,ba92c54c8367ca3b.jpg,Trivet Iznik,34.9,Euro,224.08,Louvre Store,França,Europa,baixado,52.74,512.0,512.0,ba92c54c8367ca3b
https://boutique.louvre.fr/en/product/35641-terracotta-coaster-iznik.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/35641/344191-9f628b84-l/terracotta-coaster-iznik.jpg,b133cecc33336499.jpg,Coaster Iznik,13.9,Euro,89.25,Louvre Store,França,Europa,baixado,29.33,512.0,512.0,b133cecc33336499
https://boutique.louvre.fr/en/product/35644-terracotta-coaster-iznik.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/35644/344196-bce9cefc-l/terracotta-coaster-iznik.jpg,b4c3cf2c383365cc.jpg,Coaster Iznik,13.9,Euro,89.25,Louvre Store,França,Europa,baixado,27.84,512.0,512.0,b4c3cf2c383365cc
https://boutique.louvre.fr/en/product/35640-terracotta-coaster-iznik.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspIs9Ns1UHgR1,https://boutique.louvre.fr/files/products/35640/344193-e698b0c2-l/terracotta-coaster-iznik.jpg,e1939e3473693896.jpg,Coaster Iznik,13.9,Euro,89.25,Louvre Store,França,Europa,baixado,32.41,512.0,512.0,e1939e3473693896
https://boutique.louvre.fr/en/product/59798-coaster-chimera-terracotta.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/59798/693273-c4dba856-l/products-693273.png,e8989765939a69c3.jpg,Coaster Chimera-Terracotta,9.95,Euro,63.89,Louvre Store,França,Europa,baixado,25.76,512.0,512.0,e8989765939a69c3
https://boutique.louvre.fr/en/product/59796-coaster-warrior-terracotta.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/59796/693276-94aa198f-l/products-693276.png,f8ce8791964c3333.jpg,Coaster Warrior-Terracotta,9.95,Euro,63.89,Louvre Store,França,Europa,baixado,28.45,512.0,512.0,f8ce8791964c3333
https://boutique.louvre.fr/en/product/59797-fool-coaster-terracotta.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/59797/693275-18449c92-l/products-693275.png,ac64939ac33e6d61.jpg,Fool Coaster-Terracotta,9.95,Euro,63.89,Louvre Store,França,Europa,baixado,25.5,512.0,512.0,ac64939ac33e6d61
https://boutique.louvre.fr/en/product/38876-needlepoint-tapestry-kit-leonardo-da-vinci-mona-lisa-dmc-louvre.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/38876/346525-b707bc9f-l/products-346525.jpg,ed999a6693926d88.jpg,Needlepoint tapestry kit Mona Lisa,120.0,Euro,770.48,Louvre Store,França,Europa,baixado,20.59,512.0,512.0,ed999a6693926d88
https://boutique.louvre.fr/en/product/38868-cross-stitch-kit-leonardo-da-vinci-mona-lisa-dmc-louvre.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/38868/347021-c636019b-l/products-347021.jpg,e4999a6793924dcc.jpg,Cross Stitch Kit Mona Lisa,62.0,Euro,398.08,Louvre Store,França,Europa,baixado,24.73,512.0,512.0,e4999a6793924dcc
https://boutique.louvre.fr/en/product/18642-cushion-cover-venus-de-milo-grey-pansu.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/18642/332879-0d516c00-l/products-332879.jpg,bacbc73c8134b199.jpg,Cushion cover - Venus de Milo,76.0,Euro,487.97,Louvre Store,França,Europa,baixado,35.36,512.0,512.0,bacbc73c8134b199
https://boutique.louvre.fr/en/product/18643-cushion-cover-venus-de-milo-gold-pansu.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/18643/332877-de6ffffa-l/products-332877.jpg,ba93c56d9166b119.jpg,Cushion cover - Venus de Milo,82.0,Euro,526.5,Louvre Store,França,Europa,baixado,45.7,512.0,512.0,ba93c56d9166b119
https://boutique.louvre.fr/en/product/18641-cushion-cover-venus-de-milo-white-pansu.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/18641/332878-3d12b7c5-l/products-332878.jpg,ba9ac7659866913c.jpg,Cushion cover - Venus de Milo,76.0,Euro,487.97,Louvre Store,França,Europa,baixado,29.86,512.0,512.0,ba9ac7659866913c
,https://boutique.louvre.fr/files/products/14734/331971-2278b4e9-xl/plate-map-of-turgot-louvre.jpg,be24c15bc62c9b93.jpg,,41.95,Euro,269.35,Louvre Store,França,Europa,baixado,71.85,728.0,728.0,be24c15bc62c9b93
https://boutique.louvre.fr/en/product/6385-turgot-map-of-paris-plate-gold-porcelain.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/6385/322543-3371c80c-l/turgot-map-of-paris-plate.jpg,ea9185669e3f0ce1.jpg,"Turgot Map of Paris Plate - Gold, Porcelain",18.95,Euro,121.67,Louvre Store,França,Europa,baixado,43.89,512.0,512.0,ea9185669e3f0ce1
https://boutique.louvre.fr/en/product/6386-turgot-map-of-paris-rectangular-plate.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/6386/360817-4dbe8ebf-l/turgot-map-of-paris-rectangular.jpg,fa6185d8989f3361.jpg,Turgot Map of Paris Rectangular plate,44.95,Euro,288.61,Louvre Store,França,Europa,baixado,34.3,512.0,512.0,fa6185d8989f3361
https://boutique.louvre.fr/en/product/3015-magnifying-glass-with-stand-bronze-and-wood.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/3015/320475-eb0f68d5-l/magnifying-glass-bronzed-stand.jpg,a699c1639837e6cc.jpg,Magnifying Glass,150.0,Euro,963.11,Louvre Store,França,Europa,baixado,21.25,512.0,512.0,a699c1639837e6cc
https://boutique.louvre.fr/en/product/9320-astrolabe-oriental.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/9320/325175-881c9c3b-l/products-325175.jpg,e49a926d9932d971.jpg,Astrolabe Oriental,159.0,Euro,1020.89,Louvre Store,França,Europa,baixado,35.33,512.0,512.0,e49a926d9932d971
https://boutique.louvre.fr/en/product/12196-gunter-quadrant-hemisferium.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/12196/327684-c355837b-l/products-327684.jpg,b39a8465d8b435cb.jpg,Gunter's Quadrant,159.0,Euro,1020.89,Louvre Store,França,Europa,baixado,34.36,512.0,512.0,b39a8465d8b435cb
https://boutique.louvre.fr/en/product/9348-astrolabe-oriental-keyring.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/9348/325180-10a407df-l/products-325180.jpg,e699643398669b66.jpg,Astrolabe Oriental Keyring,49.0,Euro,314.61,Louvre Store,França,Europa,baixado,19.31,512.0,512.0,e699643398669b66
https://boutique.louvre.fr/en/product/9318-astrolabe-planisphere-hemisferium.html?r=VjCOSV19FZNXb6yWM6XUrPsyJKcoXcJUwVfQSWvgIXiP8EYUYLYfunV1WP99r6XFrNdRvIYPMspTDODd72re97,https://boutique.louvre.fr/files/products/9318/325144-5fbb12ac-l/products-325144.jpg,b8c3c2c3cb3cc96c.jpg,Astrolabe planisphere,149.0,Euro,956.68,Louvre Store,França,Europa,baixado,47.01,512.0,512.0,b8c3c2c3cb3cc96c
